time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt
1571030135.822,31.508155150000004,120.40129847999998,732.423408671634,0.8545100802933876,0.9284958271959832,-99.9564249052974,51.977693153649305,-43.17869318739673,-0.23324134605859825,45.501622426,36.024387214,-0.182213796662,1.6777907681592021,1.1872689483892889,96.19252876132113,2.264462324793434,0.42205893077870726,0.09877523997467491,52.5434216059994,43.95619170004769,0.24804746778110356,0.8545100802933794,-0.9284958271959901,100.78452890138206,2.9938054223254564,-0.02236536240430674,0.007621930150512127,31.508090613871726,120.4013808978742,12.352836074307561
1571030135.921,31.50815459,120.40129509,732.7499946148586,0.49272444359395207,0.9598133689616752,-101.12276187506974,51.915602600971646,-43.50072404197392,-0.23893966559140978,45.4329112596,36.2635992827,-0.173811528526,1.3300130557152345,1.1680043634343784,97.23013269323955,2.269646172538188,0.4931319360306996,0.10598702247609298,52.476683342963256,44.2772915478808,0.2537457873139151,0.4927244435939436,-0.9598133689616822,101.95086587115443,2.978414873906907,0.04545334347070919,-0.001082800735680485,31.50809002541095,120.40137836951396,12.36123921442777
1571030136.021,31.50815402,120.40129202,732.9906368888135,0.2614121244319561,0.9815487774042639,-102.24862261761298,51.85240313384176,-43.79235673182524,-0.243138188915335,45.3562985825,36.5052470065,-0.168690437479,1.1114313959489348,1.164397313789863,98.32608540303035,2.310631221517147,0.46977856447341476,0.07370018165933143,52.40927561496869,44.567980379179886,0.25794431063784035,0.2614121244319476,-0.9815487774042707,103.07672661369766,2.990535174036496,0.0009233533342350689,-0.016835981382869,31.508089366012356,120.40137581431438,12.36636115051806
1571030136.121,31.508153500000002,120.40128924999999,733.15106507145,0.1732290806011164,0.9585458087024176,-103.36615349284378,51.794747465841894,-44.05549111296414,-0.24593684893854473,45.280130994,36.7557447021,-0.16631342565,1.0269944983735777,1.2086813286228326,99.53946541431328,2.362718158641129,0.4265643611884818,0.0544558490078585,52.34782298282506,44.83025400079,0.2607429706610501,0.17322908060110778,-0.9585458087024243,104.19425748892844,3.002367404674976,-0.04821608620424125,-0.02048380766348874,31.50808871178096,120.4013731660289,12.36873906943947
1571030136.221,31.50815284,120.40128586000002,733.3687890335998,0.28098728130818906,0.7962249683727748,-104.7455803384334,51.7215690788304,-44.37752201422588,-0.24973521330479187,45.1998185838,37.0105086409,-0.165025920255,1.1465989327580968,1.3642640909851493,100.77188003744952,2.3918181519153854,0.42181604313467685,0.05346391644249541,52.269998042847305,45.15119364684595,0.2645413350272973,0.2809872813081803,-0.7962249683727816,105.57368433451806,2.99846276547546,-0.060813169198668096,0.0010307809034426556,31.50808802072776,120.40137047220715,12.370027489960194
1571030136.321,31.50815223,120.40128312000002,733.6037017296035,0.3734864494818134,0.6656933861478056,-105.88216093778715,51.653934362014276,-44.63780662550162,-0.25383394905490775,45.114376074,37.2710726968,-0.172912886784,1.2270454598124185,1.5185257597768373,102.03630016368021,2.410023524034698,0.47379926351078855,0.06992795130956875,52.19860859083994,45.41047357265557,0.2686400707774132,0.3734864494818045,-0.6656933861478124,106.71026493387183,2.9801065313009016,-0.02511288687107197,0.013441168502409898,31.508087284167985,120.40136771655342,12.362141445279121
1571030136.421,31.50815147,120.40128013,733.855803159461,0.295159545272121,0.5938435714964603,-107.24190551919386,51.5696679881042,-44.92183988375246,-0.25823264111072675,45.0121084796,37.5210862692,-0.157887420262,1.1432364356392133,1.6075301783333908,103.36377146221562,2.4111205312229442,0.5270526251969941,0.10900819007569532,52.11024598822927,45.6932592936961,0.27303876283323225,0.2951595452721119,-0.5938435714964669,108.07000951527854,2.952776380313384,0.014345635067502463,0.009523162179640299,31.508086394504165,120.40136506939474,12.377167670056224
1571030136.521,31.50815028,120.40127719,733.7297524445322,0.11812449394805205,0.6350232710489719,-108.52170085115391,51.43772380784503,-45.20112359075522,-0.2560317403588286,44.9017564894,37.7718806481,-0.151421153556,1.0225564813786785,1.5644052857458903,104.78196774464959,2.441768302577164,0.5660070948576461,0.13035980358834062,51.974279202515106,45.97060688947444,0.27083786208133415,0.11812449394804281,-0.6350232710489786,109.34980484723857,2.9362492142981167,0.07567618624545831,0.025303090108433655,31.50808543203795,120.40136241278725,12.383634654805064
1571030136.621,31.50814933,120.40127429000002,734.1365524790751,-0.06287059759303207,0.5895587646188463,-110.01065041171994,51.33239052521267,-45.47660748414796,-0.26313063560976957,44.782297777,38.0241457294,-0.143848215951,0.844036143448065,1.6496733115705449,106.23234667856721,2.4782240646395173,0.5691828386728545,0.13137010899167123,51.86497545238803,46.244539666186334,0.27793675733227513,-0.06287059759304149,-0.5895587646188528,110.83875440780461,2.9450363295541466,0.07788894178654192,0.04408469523103297,31.508084387639368,120.40135973931433,12.391208267770708
1571030136.721,31.50814832,120.40127141000002,734.5548116695206,-0.21138371137354298,0.4630294229477026,-111.44474516395778,51.220404535027384,-45.75019152970307,-0.27042958381704807,44.6518834536,38.2773222118,-0.139472104763,0.6926720007513755,1.808107353188338,107.6533695526889,2.5160334911209956,0.5681201372905552,0.11800100594723222,51.749047147362155,46.5164766443153,0.2852357055395537,-0.21138371137355252,-0.46302942294770916,112.27284916004244,2.9458977315679045,0.0783062532301364,0.03818371181709164,31.508083244562624,120.40135705458161,12.395584996789694
1571030136.821,31.50814727,120.40126858000002,734.7438877419138,-0.29991110170870744,0.4187029486974083,-112.93877542379182,51.1039833593302,-46.019025858885385,-0.2737285896201733,44.5192091457,38.5225187342,-0.138456325406,0.6015209786048954,1.8473886983922185,109.13318009257083,2.5397933850708787,0.5454035687891704,0.0752259415079398,51.62875276598835,46.78360030202368,0.288534711342679,-0.29991110170871715,-0.41870294869741476,113.7668794198765,2.9332346020348963,0.049338798815377345,-0.013677439696197492,31.508082080065716,120.40135445350084,12.396601344458759
1571030136.921,31.50814607,120.40126549,734.7381581639626,-0.27168076685296183,0.4466136648527913,-114.63594578549977,50.970930504633145,-46.31255875643282,-0.2736275368363188,44.3821862396,38.7606511739,-0.140604179918,0.6572408322576517,1.8261236507868708,110.66025704565463,2.560674986529617,0.5430888654391945,0.06851924427514282,51.49147148323756,47.07517957682203,0.28843365855882447,-0.2716807668529718,-0.4466136648527977,115.46404978158445,2.930832977134889,0.03898523830431136,-0.01956122013057597,31.50808087543301,120.40135192611393,12.394453995861113
1571030137.021,31.50814488,120.40126271999999,734.8241018332321,-0.3696343230479605,0.44669158948068566,-116.08299202935032,50.838986319685,-46.5756934990229,-0.27512668010657393,44.236908445,38.9933118793,-0.140321870653,0.5656841001505165,1.82628059479791,112.09615635133645,2.577973239769833,0.580148003452653,0.10853977010332538,51.355738087973116,47.336379894795726,0.28993280182907966,-0.3696343230479706,-0.446691589480692,116.91109602543499,2.938925695564163,0.08412842245813751,0.005630673796663793,31.50807959564493,120.40134945506624,12.39473673608154
1571030137.121,31.50814362,120.40126,735.0189074835765,-0.5814641807147926,0.43338367922596244,-117.48313186140142,50.6992806423507,-46.83407858318569,-0.2785259053762772,44.0835941499,39.2273491287,-0.138167823716,0.34855728990591966,1.8411149639496334,113.46998882743462,2.608385071083842,0.5805992209282145,0.11682665705736422,51.21231265606456,47.592718876378896,0.2933320270987829,-0.5814641807148029,-0.43338367922596865,118.31123585748608,2.9463361954670355,0.08495147870859864,0.014177430869448771,31.508078243563368,120.4013469683071,12.396891178563237
1571030137.22,31.50814231,120.40125728000001,735.2480906016289,-0.6571968537273195,0.3744878812395538,-118.91185794659782,50.55403105290554,-47.092463702328004,-0.28252516150860174,43.9249698523,39.4641899531,-0.136744891284,0.2670272233013666,1.8957496888176735,114.88118354166457,2.6592340284902964,0.5464600324221406,0.10767629639943205,51.06334389057256,47.848977768782575,0.2973312832311075,-0.6571968537273299,-0.37448788123955995,119.7399619426825,2.967465559555237,0.042321774857504255,0.01789162447729729,31.508076843961838,120.40134445123032,12.39831450022757
1571030137.32,31.50814111,120.40125485,735.3856004724603,-0.6260663182102215,0.35952191656463867,-120.26203026890747,50.42097796348712,-47.32330042234948,-0.2849245131336069,43.7641063435,39.7062331253,-0.143067799556,0.3242881945160907,1.9049305932372749,116.35528495483571,2.686571944036618,0.4943840222465045,0.07325273110258572,50.926968498288446,48.07786741095411,0.2997306348561127,-0.6260663182102322,-0.3595219165646447,121.09013426499213,2.9589609996244195,-8.771880511854993e-05,0.0033324176010863273,31.508075424845597,120.4013418790534,12.391992011107504
1571030137.42,31.508139750000005,120.40125218000001,735.5173807653404,-0.4147120630915209,0.3622366444467093,-121.7552058869872,50.27018442826042,-47.57693585427478,-0.2872238223813426,43.6006348105,39.9411421184,-0.142902267119,0.5641632533931693,1.9338181142288107,117.83721125865834,2.689998992554632,0.4738588371946832,0.0747272992274399,50.772525011561754,48.32929698757906,0.3020299441038484,-0.4147120630915316,-0.3622366444467152,122.58330988307186,2.942509925696489,-0.024710606575783545,0.009018486585758292,31.508073981280212,120.40133938157358,12.392157915979624
1571030137.52,31.508137879999996,120.40124907,734.2053074144908,-0.19958349309620646,0.3546104269683995,-123.43636056184876,50.06284287445677,-47.87236885131246,-0.2643232507570126,43.4307086711,40.1774689642,-0.146085819235,0.7870401919589147,1.9461069252943743,119.35991155711882,2.715900565744053,0.5030205923574087,0.0750612339589151,50.56093532732452,48.621702495729586,0.27912937247951847,-0.1995834930962173,-0.3546104269684054,124.26446455793344,2.951760670717906,0.021310594443787103,0.007105727790634782,31.508072479692476,120.40133686818776,12.38897471409291
1571030137.62,31.50813651,120.40124678,734.3370877073709,-0.07106528584194056,0.33438923484016675,-124.8764735485545,49.91094040155666,-48.08990647801406,-0.26662281136651345,43.2505888824,40.4063365641,-0.148263818822,0.9250967659366843,1.9552880755833921,120.94643226158749,2.728597775233226,0.5593836385085383,0.09046825336872458,50.40590472726204,48.83702201028505,0.28142893308901934,-0.0710652858419516,-0.3343892348401725,125.70457754463918,2.9467467396828844,0.07395353426148872,0.007994181542095425,31.50807088520684,120.40133443176643,12.386796962469816
1571030137.72,31.508134889999997,120.40124433,734.5032454679588,-0.09626228657646464,0.36927729329451614,-126.52685953575616,49.7313183917709,-48.32264333025651,-0.26952246237416944,43.0606518354,40.6254190375,-0.164928876804,0.8628104918251723,1.8504090050052848,122.5922140561293,2.7349792346725783,0.598659735925438,0.07434715237728388,50.22293781657016,49.067138542466175,0.2843285840966754,-0.09626228657647586,-0.36927729329452175,127.35496353184082,2.9301614573018804,0.1149044218861461,0.012008246063943448,31.508069200915433,120.40133209684775,12.370132038369775
1571030137.82,31.5081332,120.40124196,734.6865919624007,-0.1946053045913415,0.4127726794031509,-128.2492390996886,49.54393486229975,-48.547780686783256,-0.2727222197804693,42.8618673141,40.837941777,-0.148982726477,0.8084717072823888,1.8791594526292725,124.29069412909848,2.75378642044726,0.5946024289274008,0.08915551430274973,50.03232002960473,49.289544198224576,0.28752834150297524,-0.19460530459135286,-0.4127726794031564,129.07734309577327,2.9280467467068694,0.11734654652071168,0.008304644422368865,31.508067435981182,120.4013298296323,12.386078237555921
1571030137.92,31.508131459999998,120.40123965,734.8069130993781,-0.2416870131370083,0.40355699237472215,-129.99198527681614,49.3510073789928,-48.767218410289246,-0.27482204731699866,42.6581875743,41.0507295363,-0.150033784541,0.7718264293033292,1.8768891759510395,126.02247000909284,2.764770647026912,0.5991557729912276,0.08026312419736778,49.83624124257412,49.50617069150102,0.28962816903950467,-0.24168701313701982,-0.40355699237472753,130.82008927290082,2.9184280872034893,0.12898737022155654,-0.005111569730653522,31.50806562693765,120.4013275588817,12.385027210228145
1571030138.02,31.508129449999995,120.4012372,734.85847930094,-0.39392818688774744,0.4390927961765422,-131.94156063174665,49.12814276800326,-48.999955475249244,-0.27572199392758634,42.4423429644,41.2533209176,-0.150691503495,0.6516627547967715,1.8453042114213503,127.77076964381602,2.7840948652140933,0.609994011654644,0.0744486078382336,49.61003624407019,49.73566246671213,0.29052811565009234,-0.3939281868877591,-0.4390927961765474,132.76966462783133,2.9201216687054234,0.14751575154975136,-0.01806524292011742,31.508063706863233,120.4013253936064,12.38436939008534
1571030138.12,31.50812778,120.40123525000001,734.8985863465991,-0.3879578573278353,0.4907168487755603,-133.5427871124127,48.942976614634915,-49.18519522224948,-0.27642199879440454,42.2213306604,41.4543996282,-0.165993522297,0.6477744913891764,1.7440868557718017,129.5357334817389,2.8057322354707663,0.5285325566394483,0.04612555804639736,49.42221222732532,49.918206726977324,0.2912281205169106,-0.3879578573278471,-0.4907168487755654,134.37089110849737,2.9159794937136576,0.08340896260918128,-0.0051095203198813985,31.508061739990566,120.40132324346631,12.369067242369056
1571030138.22,31.508125900000003,120.40123310999999,735.081932841041,-0.15882292934199393,0.5483507533265293,-135.34458301712533,48.73452609176536,-49.388484024238636,-0.27962202930529756,42.0034821224,41.6417770914,-0.155511864489,0.9360662729706559,1.7249890031188488,131.33432710064554,2.8010866480444307,0.4937687258043571,0.08618417040127459,49.210845416551564,50.11846163653538,0.2944281510278036,-0.15882292934200593,-0.5483507533265343,136.17268701321,2.9049631549748693,0.04315872016681128,0.015518798665394554,31.508059799861556,120.40132123802643,12.37954871635884
1571030138.32,31.508123980000004,120.40123103,735.3454934268011,0.08980290910830586,0.6049125758630066,-137.12233741213038,48.521640417462336,-49.58607320632125,-0.2842221296644958,41.7782477881,41.829046758,-0.156257506048,1.2071291226326757,1.6641451333855957,133.11169293387616,2.804118447222794,0.49062385100673783,0.0741857579232093,48.99512629211674,50.31295342184417,0.29902825138700184,0.08980290910829371,-0.6049125758630113,137.95044140821503,2.8960025966242586,0.050290235614764346,0.01304731954713147,31.508057793114446,120.40131923259713,12.378802855499089
1571030138.42,31.5081218,120.40122886000002,735.5746765448536,0.30084871305055133,0.7072300787783593,-139.03626470949865,48.27992638428549,-49.79221201754855,-0.2882223655071918,41.5455552434,42.0039601354,-0.157324417889,1.4095761209709763,1.588963798296473,134.84567203901358,2.8088303447127556,0.5362679066815241,0.06424984934299946,48.75045825508523,50.51557729749552,0.30302848722969794,0.300848713050539,-0.7072300787783639,139.86436870558333,2.891840578748559,0.10268332636497104,-0.012134726606908832,31.508055717499445,120.40131735609387,12.377735609188676
1571030138.519,31.50811968,120.40122667,734.1136341672699,0.25199191572952095,0.7374445447864643,-140.58435281476244,48.04486484568871,-50.00025046347519,-0.2627225212465909,41.2982131702,42.1748464301,-0.162766277483,1.351694519726161,1.514509404861635,136.62086685896622,2.8372741279598306,0.6046468134546982,0.07695218701789358,48.51241456308232,50.72019675553575,0.277528642969097,0.2519919157295086,-0.7374445447864687,141.4124568108471,2.923695692472595,0.16663952203526844,-0.004562621291494935,31.50805350925128,120.40131551975063,12.372293308377266
1571030138.619,31.50811752,120.4012249,734.3829243309813,0.04465388168253788,0.7353542221027546,-142.3833251613348,47.80536821188582,-50.168391567752565,-0.26742301042162,41.0498437507,42.3229778006,-0.154241566041,1.1710113783043818,1.5237476809677148,138.40061265507336,2.826965404295571,0.6162188338502229,0.10163339900442177,48.27051286093574,50.8848589401718,0.28222913214412615,0.0446538816825253,-0.7353542221027588,143.21142915741947,2.9256511878708915,0.18973323277743234,0.015005575279531747,31.508051288772524,120.40131392276689,12.380817436613142
1571030138.719,31.50811531,120.40122322,734.6579440726442,-0.1297196734767745,0.7163534168120532,-144.17094599403012,47.56032761685287,-50.32798321933979,-0.27222359132246865,40.7944819468,42.4695405374,-0.152008171728,1.0091044900929889,1.4953475981143274,140.15827408415794,2.820059700395762,0.5834344791164702,0.09054880003048305,48.02319133874279,51.04089244019858,0.2870297130449748,-0.1297196734767872,-0.7163534168120573,144.99904999011477,2.9053040227456517,0.16831993841110476,0.008358453877015712,31.50804900503277,120.40131234123045,12.383050207048655
1571030138.819,31.508113089999995,120.40122161,734.8355609891347,-0.19641753783693786,0.767262693517459,-145.93655957944915,47.31417819285471,-50.480925270894716,-0.2753242227881252,40.5394466447,42.6077075702,-0.148863492511,0.9654739231261562,1.4371648022247034,141.90694924607507,2.8088766421433697,0.5314608388083516,0.053067649261631364,47.774857207658805,51.19026100920564,0.29013034451063135,-0.19641753783695068,-0.7672626935174629,146.76466357553383,2.886345061715933,0.1255057497517881,-0.0232226503070941,31.50804672314328,120.40131084811567,12.386194220744073
1571030138.919,31.508110869999996,120.40122004000001,734.915775080453,-0.061451624977756136,0.9005319245162103,-147.71615072761392,47.068028741629746,-50.63006754012571,-0.27672487076072017,40.2750450443,42.7594394342,-0.164966926794,1.0727329369595062,1.2748593037525873,143.67781506070526,2.833880572769042,0.5042534726694339,0.03157415908318305,47.526577966229624,51.335830192362884,0.2915309924832264,-0.0614516249777691,-0.9005319245162141,148.5442547236986,2.884070936079695,0.0995432715367029,-0.023823995302272204,31.50804435855775,120.40130921079373,12.370090168900788
1571030139.019,31.508108359999998,120.40121840000002,735.1220398867001,-0.005362366052641829,0.9869651736601238,-149.64559249794522,46.78972458649821,-50.785859594426256,-0.28032568787978107,40.0203311533,42.8743326257,-0.148111305881,1.194739000468191,1.2518885506195963,145.4068187293268,2.8497632434924327,0.5102984953515811,0.0703755441804172,47.24605127234938,51.48758374575551,0.2951318096022873,-0.005362366052654902,-0.9869651736601274,150.47369649402987,2.9186353456418743,0.11328701386505809,-0.0058635875942929655,31.508042076533094,120.40130796270567,12.386944997124374
1571030139.119,31.508106239999996,120.40121714,735.3741413165577,0.009064189775311853,0.9560416336193354,-151.17423301462196,46.55466286214034,-50.905553614593146,-0.28472646185750605,39.7493337489,42.9946428384,-0.146197232115,1.1905410519481539,1.277027683730662,147.09336230486616,2.882867817250385,0.5621276763339599,0.07664235003334946,47.00928420461772,51.60386800246963,0.2995325835800123,0.009064189775298687,-0.9560416336193388,152.00233701070664,2.9452920867398436,0.15931203482107878,-0.0004683469072057577,31.50803964837137,120.40130665512123,12.388858230784535
1571030139.219,31.508103819999995,120.40121584,735.5804061228048,-0.10741344563187752,0.8272766680359183,-152.94556873576173,46.28633761425757,-51.02904756793156,-0.2883274381388503,39.4716833469,43.1017259009,-0.145598070041,1.0831094890346313,1.3954694553044296,148.86636675024374,2.8922424160187736,0.5663232897149714,0.04557914923266627,46.739202168505265,51.723471049804765,0.3031335598613566,-0.10741344563189077,-0.8272766680359215,153.77367273184637,2.945822998992981,0.15544162675325265,-0.024443593768095507,31.50803715848972,120.4013054857517,12.389456434175372
1571030139.319,31.50810136,120.40121464,735.694997681831,-0.25482289070711406,0.6442954519293087,-154.72256254789067,46.01357717201893,-51.143042104415144,-0.29032850640053454,39.1884496103,43.2157152834,-0.169487473509,0.8662655411354904,1.4827369463901294,150.62471296681144,2.8973129055860216,0.5786738510470362,0.02483552238363873,46.46482269290392,51.83351157219112,0.3051346281230408,-0.2548228907071274,-0.6442954519293116,155.55066654397532,2.9452956762758475,0.1993247747077903,-0.007533491785596248,31.50803461915917,120.4013042428365,12.365566100925207
1571030139.419,31.508098880000002,120.40121354,735.8668850203702,-0.34843499051511717,0.5176159670493452,-156.39955192036783,45.73859912008078,-51.24753723396715,-0.2933296549333697,38.9123491843,43.2950317054,-0.153817241589,0.8557884372190033,1.6531741370285926,152.29592798374702,2.8750056686035066,0.5482918274235978,0.07603147260622095,46.188363130711416,51.93402162949941,0.308135776655876,-0.34843499051513055,-0.517615967049348,157.22765591645248,2.9283366686193717,0.1702626657412964,0.012481581384908572,31.508032139635997,120.40130336597109,12.381235224194825
1571030139.519,31.508096319999996,120.40121180999999,733.408896079259,-0.3910656568532797,0.4497444020251963,-157.9547691194241,45.45475075894549,-51.41187846796751,-0.25043036984591893,38.6283275166,43.3861542695,-0.15309156831,0.8238293250401784,1.7099476279059183,154.06245317287923,2.8932699517099216,0.5142062873731627,0.109274177413612,45.90216925169089,52.09424334127137,0.2652364915684252,-0.39106565685329325,-0.4497444020251989,158.78287311550878,2.9479162058893538,0.12185820942177193,0.031093887686098415,31.508029590218783,120.40130236363035,12.381959835998714
1571030139.619,31.508093799999997,120.40121077000002,733.6724566650191,-0.24817892392237495,0.3702456121326792,-159.7498470177717,45.175337556764894,-51.51067398346651,-0.25503156708227337,38.3445578184,43.4715262598,-0.152775236765,1.000323371952679,1.75274744408535,155.87011302651155,2.8994481585855185,0.44551225155205315,0.06500023088978835,45.621357376943614,52.18899028020053,0.2698376888047797,-0.24817892392238858,-0.37024561213268165,160.5779510138564,2.9571676361136734,0.06708977940631022,0.011181834423663032,31.50802704232447,120.40130142185755,12.38227508123964
1571030139.719,31.508091269999998,120.40120982,733.7698594901914,-0.018167746302973003,0.386139807669166,-161.43523918296674,44.89481550830686,-51.600919998008024,-0.25673282557383814,38.056262221,43.5565632513,-0.16517013176,1.1926741204469151,1.7167835638653366,157.56631490484372,2.883664634988797,0.45044206886015054,0.043764780479599114,45.33956033457537,52.27517258536941,0.2715389472963445,-0.018167746302986676,-0.3861398076691682,162.26334317905142,2.937528567806424,0.09181867027957338,-0.009168157351960554,31.508024453572876,120.40130048292166,12.369879087433219
1571030139.818,31.508088720000003,120.40120897999999,733.8959102051201,0.06524347094352985,0.36101392815808575,-163.09295578197248,44.61207584199619,-51.680716657137516,-0.25893417173466204,37.774798263,43.6135078118,-0.159089067548,1.28513468090378,1.7637193941386033,159.2378241211228,2.8796455034269006,0.49944507499986623,0.07062500346248925,45.05569692672525,52.35087457607916,0.2737402934571684,0.06524347094351611,-0.3610139281580878,163.92105977805716,2.9475716188278147,0.1355497389847894,0.005473585838651758,31.50802192276692,120.4012998407226,12.375958911143243
1571030139.918,31.50808611,120.40120831,733.9703947184872,-0.15810405049134463,0.2870931637615697,-164.74977536144317,44.32268338195571,-51.74436430873131,-0.26023568294787225,37.4854725759,43.661794344,-0.158743153922,1.0127263748190458,1.7790911766418844,160.87625279008049,2.8736305461645246,0.594068511860556,0.09170585291044184,44.765414815756685,52.41033309551346,0.2750418046703786,-0.1581040504913584,-0.2870931637615715,165.57787935752785,2.951244684577595,0.24391440416284202,-0.013214961005589877,31.508019319936412,120.4012992884604,12.376303494907916
1571030140.018,31.50808347,120.40120778,733.9360172507793,-0.6137498460818039,0.27028123720371944,-166.24035409504606,44.02996449064668,-51.79471275715793,-0.2596373105266032,37.1985986778,43.6951835797,-0.159678282457,0.5510339593082155,1.7627987851446516,162.32344043154413,2.866156326772245,0.5396198959645203,0.07143358965871752,44.471998829518384,52.4564457251063,0.27444343224910955,-0.6137498460818178,-0.2702812372037211,167.06845809113074,2.971253331243063,0.22362413250266905,-0.02502256860174261,31.508016737274804,120.40129889337759,12.375366962514818
1571030140.118,31.50808083,120.40120725,733.8787214712662,-0.85996719141199,0.25460036372103595,-167.62399261543797,43.737245595298546,-51.84506120528704,-0.2586389233994204,36.9125571828,43.7341440066,-0.163813894918,0.3140796005265599,1.7252325526317212,163.681989174713,2.874954685974257,0.39022739023982783,0.051651454775007724,44.17858283924572,52.502558354343286,0.27344504512192674,-0.8599671914120038,-0.25460036372103745,168.45209661152262,2.973827315864717,0.091371758081512,-0.01754529116167276,31.508014162845896,120.40129843977974,12.371230003423989
1571030140.218,31.508078190000003,120.40120663,733.8672623153636,-0.6291303533339392,0.27973285787532404,-168.92585071874637,43.444526749453445,-51.90395915360992,-0.2584404535539626,36.6295173411,43.7812797282,-0.169574843542,0.5823224211878378,1.7098861009127417,164.98294207376063,2.8699526745091086,0.25665429440384674,0.03648215279105607,43.885043335638734,52.55721959153841,0.273246575276469,-0.6291303533339531,-0.27973285787532537,169.75395471483105,2.9786270808533972,-0.029420508966376498,-0.008866050920731927,31.508011616551133,120.4012979005865,12.365467792376876
1571030140.318,31.508075550000004,120.40120604,733.9646651405359,-0.2825247238278751,0.3235383812519274,-170.09953403465767,43.15180790231171,-51.96000728970806,-0.2601419927497588,36.3444779587,43.8316186152,-0.182552572837,0.893214423694763,1.6375933688327797,166.1560328327253,2.860025467213992,0.3108948100655259,0.0632559528566334,43.59154501803997,52.609031314138214,0.2749481144722652,-0.282524723827889,-0.3235383812519286,170.92763803074232,2.9896293519243033,0.02726561529879508,0.010452958195937275,31.50800905264238,120.40129732737266,12.352488824166358
1571030140.418,31.50807287,120.40120561,734.1021750113673,-0.2970829323879194,0.3216533202268274,-171.21484808573533,42.854653846568446,-52.00085636187649,-0.2625436709316702,36.0572566283,43.8618719935,-0.175231613509,0.8705894396241433,1.6552688752859925,167.2573191897223,2.875900287399344,0.37366363839825023,0.0706813769744863,43.2938316216446,52.64558145980715,0.2773497926541766,-0.29708293238793343,-0.3216533202268285,172.04295208182,3.0132281910868697,0.10313370847702802,-0.003281252066742946,31.508006466438577,120.40129696524522,12.359808408655226
1571030140.518,31.508070089999997,120.40120466,732.8416678620795,-0.4723628347525308,0.30870542404311085,-172.00801522564464,42.54641202714745,-52.091102355381175,-0.24054500682803237,35.7664606416,43.8887651076,-0.176512713495,0.6335363439191058,1.6541406977168454,168.28091613615246,2.875326764682852,0.3494856711228053,0.08052881240555558,42.98431770380414,52.73136312012369,0.25535112855053876,-0.47236283475254476,-0.30870542404311185,172.8361192217293,3.0256755229598307,0.09806018762603128,-0.004093820281942674,31.508003847561294,120.40129663794306,12.358525902964175
1571030140.618,31.508067379999996,120.40120430000002,732.944800265203,-0.5583706937387285,0.25277719414565697,-172.90360171731254,42.245931580625424,-52.125301839917164,-0.24234673302642662,35.480028367,43.9180135312,-0.17632934426,0.5711630519588228,1.687571645351414,169.16136843806007,2.858341676055815,0.22695086086321106,0.06843554914360321,42.68337436813782,52.76121629755314,0.257152854748933,-0.5583706937387426,-0.25277719414565786,173.7317057133972,3.0224867273462426,0.001150580764124711,0.014677505908830775,31.508001268342547,120.40129628651314,12.358707922510803
1571030140.718,31.50806468,120.40120391000002,733.0994988698883,-0.35295459174024285,0.26037698254694663,-173.71805393218776,41.9465599405583,-52.16235115852936,-0.24504841437547498,35.1970328332,43.9523264375,-0.176800568611,0.7655961136325271,1.6731576206129277,169.96613564388218,2.83699035139468,0.23658813714553606,0.08377237731262266,42.383498535496784,52.793935036586774,0.25985453609798137,-0.35295459174025673,-0.26037698254694736,174.5461579282724,3.010692257592732,0.011099508948405529,-0.00041348794878204,31.50799872077613,120.40129588229803,12.358235413208604
1571030140.818,31.508061949999995,120.40120362999998,733.036473512424,-0.5000616895601236,0.33403743276888304,-174.4414571207716,41.64386186763407,-52.188951089256435,-0.24395018904403187,34.9122853973,43.9767079667,-0.176460519992,0.6356499832277063,1.5986002191641606,170.68024218794625,2.867146589918236,0.25526812136307664,0.02129635973841778,42.08044763864873,52.81615740338959,0.25875631076653827,-0.5000616895601379,-0.33403743276888376,175.26956111685627,3.0555723870143647,0.06040127631165736,-0.05929016389974582,31.507996156116967,120.40129558235253,12.358574111014605
1571030140.918,31.508059190000004,120.4012034,732.7328058810047,-0.6173356466899765,0.3133235319107111,-175.0728538852914,41.337837391386515,-52.21080128026869,-0.2386520080502912,34.6239837516,43.9971292256,-0.179737119378,0.49663355142434185,1.6149203007870856,171.30968147787843,2.884881022321857,0.2473295647850269,0.024319191278873595,41.774139332172105,52.83358245125996,0.2534581297727976,-0.6173356466899906,-0.3133235319107117,175.90095788137606,3.080668551053065,0.062206000452569986,-0.06968150443485009,31.507993558890252,120.4012953235514,12.355296128429472
