        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_roll,align_pitch,align_yaw
1.40364E+12,4.518782,-1.71076,0.601739,-169.9946443,-69.92978785,166.2862116,0.144359081,-0.1409796,0.01639618,-168.2522794,-69.86576288,11.06694252,4.519397835,-1.713874821,0.596520238,125.1245415,55.38302182,142.9456553
1.40364E+12,4.511747,-1.712164,0.59519,-169.8939969,-71.17124151,167.1155181,0.149745373,-0.137274541,0.009927151,-168.0482346,-71.11358712,11.79841201,4.51284744,-1.714939028,0.590152529,123.3769441,56.15465392,142.4245275
1.40364E+12,4.506239,-1.7129,0.589714,-170.7568355,-71.64982453,168.8925019,0.15409304,-0.134596292,0.004588099,-168.8945457,-71.59731815,13.54825946,4.507692381,-1.715516382,0.58489204,123.022755,56.67311193,143.0774071
1.40364E+12,4.502598,-1.71324,0.585928,-170.8608321,-71.69868442,169.5333543,0.157082431,-0.133147455,0.000902302,-169.0187599,-71.63690949,14.17561837,4.504316057,-1.715558722,0.581256201,123.0124354,56.72851851,143.5782651
1.40364E+12,4.500068,-1.713344,0.581591,-168.7633779,-71.79490716,168.174089,0.159310044,-0.132456371,-0.003480727,-166.953194,-71.7017575,12.80170218,4.501942437,-1.715246491,0.576906576,122.1654822,56.27281332,143.4588464
1.40364E+12,4.498113,-1.713019,0.579582,-168.994789,-72.24733269,168.7977994,0.161116377,-0.132162305,-0.005687932,-167.1803056,-72.14842848,13.38876835,4.500151973,-1.714746831,0.574723539,121.6319206,56.61559718,143.3853615
1.40364E+12,4.49773,-1.712262,0.57827,-167.4832785,-72.95942664,167.8930248,0.161783932,-0.132903527,-0.006887054,-165.679041,-72.8436468,12.43855269,4.49984913,-1.713796165,0.573524601,120.1349048,56.71780496,142.616169
1.40364E+12,4.498366,-1.711353,0.57846,-168.7795615,-73.66862685,169.1886087,0.161662379,-0.133979989,-0.006847372,-166.9434146,-73.54732517,13.67434775,4.500421237,-1.712875796,0.573551736,119.5597048,57.44651811,142.1586934
1.40364E+12,4.499369,-1.712054,0.578794,-168.8496847,-74.15751494,169.1576143,0.16041665,-0.133739032,-0.006434846,-167.0625246,-74.02992473,13.65948267,4.501449178,-1.713626096,0.57395232,118.8895406,57.77074962,141.4635567
1.40364E+12,4.499817,-1.712661,0.578656,-168.2969086,-74.2277439,168.6508669,0.159930592,-0.133454378,-0.006383045,-166.543929,-74.08789555,13.17132901,4.501766866,-1.714091525,0.574001447,118.6398545,57.69408076,141.2629304
1.40364E+12,4.499982,-1.712447,0.578691,-168.7342968,-74.25432157,169.0661577,0.159943987,-0.133712591,-0.006332969,-167.0074124,-74.10771257,13.60005236,4.501866268,-1.71385232,0.574048999,118.7568087,57.80644182,141.3448191
1.40364E+12,4.500113,-1.712669,0.578685,-168.5127635,-74.26443536,168.8725956,0.15988685,-0.133562109,-0.006274236,-166.8950506,-74.10974316,13.48912681,4.501854202,-1.714012503,0.574108623,118.7184295,57.78337017,141.3094869
1.40364E+12,4.50016,-1.712648,0.57852,-168.4945444,-74.22018972,168.8539867,0.16000495,-0.133610733,-0.006328506,-166.8999481,-74.0597785,13.47535914,4.501767581,-1.713918151,0.57405522,118.7939482,57.75377252,141.3548907
1.40364E+12,4.500198,-1.71252,0.578421,-168.5509221,-74.21691803,168.9012038,0.160058218,-0.13368897,-0.006319058,-166.9938639,-74.05317474,13.54478303,4.501753168,-1.713824587,0.574064473,118.8333982,57.77009046,141.3673798
1.40364E+12,4.500153,-1.712464,0.578351,-168.5128921,-74.21459372,168.8662015,0.160088469,-0.133694423,-0.006333789,-166.9859863,-74.04554219,13.53051657,4.501727965,-1.713806747,0.574050036,118.8422115,57.76369938,141.3681427
1.40364E+12,4.500124,-1.712539,0.578273,-168.4312834,-74.20284325,168.7948234,0.160073706,-0.133691864,-0.006315075,-166.9291459,-74.02682696,13.46915985,4.501740479,-1.71381531,0.574068604,118.8519151,57.73987007,141.3696412
1.40364E+12,4.500116,-1.712595,0.578288,-168.3432259,-74.20444938,168.7060291,0.160029174,-0.13367117,-0.00630944,-166.8756159,-74.02258159,13.40550239,4.501771909,-1.713853084,0.574073937,118.841228,57.72563904,141.3484098
1.40364E+12,4.500044,-1.712624,0.578348,-168.2951771,-74.19613427,168.6549572,0.160024966,-0.133669673,-0.006298414,-166.854752,-74.00988981,13.3785316,4.501775232,-1.713856193,0.574084929,118.8533487,57.71330267,141.3517436
1.40364E+12,4.499928,-1.71262,0.578415,-168.3139688,-74.19704025,168.6718668,0.160032852,-0.133704366,-0.006298527,-166.8905527,-74.00749874,13.40718277,4.501782988,-1.713821473,0.574084548,118.8682373,57.7196078,141.3585665
1.40364E+12,4.499794,-1.712624,0.578501,-168.3250743,-74.20189566,168.6701268,0.160029595,-0.133719236,-0.006316324,-166.9152591,-74.0095764,13.41603714,4.501792043,-1.713809516,0.574066562,118.8730059,57.7262531,141.3477023
1.40364E+12,4.499682,-1.712582,0.578506,-168.3177091,-74.20147317,168.6609621,0.160035551,-0.133725993,-0.006323533,-166.9239201,-74.00823005,13.41843352,4.501789454,-1.713800889,0.574059353,118.8777415,57.72730752,141.3457768
1.40364E+12,4.499778,-1.712511,0.578601,-168.3184372,-74.20480202,168.6598073,0.160003144,-0.133747213,-0.006311933,-166.9460343,-74.00604559,13.42728302,4.501828,-1.713795574,0.574070357,118.8879822,57.73077139,141.3420268
1.40364E+12,4.49974,-1.7125,0.578587,-168.269795,-74.18206564,168.612238,0.160061488,-0.133729869,-0.006335565,-166.9036004,-73.98487538,13.38632447,4.501767512,-1.713786313,0.574047582,118.9057734,57.7085278,141.3568989
1.40364E+12,4.499725,-1.712431,0.578608,-168.2745348,-74.18056475,168.6118245,0.160067381,-0.133733211,-0.006332501,-166.9353822,-73.98774188,13.41114217,4.501763668,-1.713780753,0.574050679,118.9116379,57.71720383,141.3561259
1.40364E+12,4.499696,-1.712381,0.578541,-168.2392414,-74.17063731,168.5750627,0.160048689,-0.13371853,-0.006347405,-166.9069421,-73.97428163,13.38131715,4.501774033,-1.713802099,0.574035712,118.9224657,57.7027361,141.36279
1.40364E+12,4.49969,-1.712415,0.578552,-168.2113026,-74.17525134,168.5458131,0.160041973,-0.133721297,-0.006349253,-166.88672,-73.97845265,13.36084447,4.501781257,-1.713802489,0.574033759,118.9098836,57.70090372,141.3511183
1.40364E+12,4.499726,-1.712424,0.578548,-168.2698544,-74.17565532,168.5935662,0.160030939,-0.133757046,-0.006356832,-166.9611336,-73.97932078,13.42400256,4.501806445,-1.713774965,0.574025683,118.932252,57.7176295,141.3616621
1.40364E+12,4.499756,-1.712418,0.578534,-168.309983,-74.17591316,168.6247776,0.16003934,-0.133774767,-0.006356663,-167.0137983,-73.97577814,13.47310957,4.501806461,-1.713755352,0.574025766,118.9542142,57.72691917,141.3787186
1.40364E+12,4.499819,-1.712437,0.578639,-168.3186629,-74.17778036,168.6311662,0.160037742,-0.133779685,-0.006351331,-167.0356787,-73.97672054,13.49481811,4.501810093,-1.713751572,0.574031028,118.9597698,57.73226408,141.3840944
1.40364E+12,4.499801,-1.712498,0.578568,-168.2639545,-74.17615367,168.5806306,0.160027015,-0.133762542,-0.006362049,-166.9813895,-73.97531087,13.44351536,4.501812269,-1.713771707,0.574020365,118.9446093,57.71957422,141.3721531
1.40364E+12,4.499847,-1.71251,0.578586,-168.2450653,-74.17827594,168.5643583,0.160009835,-0.13376051,-0.00636838,-166.9793085,-73.9764452,13.44070535,4.501826821,-1.713780941,0.574013858,118.9422727,57.71981836,141.3693679
1.40364E+12,4.49984,-1.712483,0.578623,-168.2464382,-74.17614574,168.5627052,0.160014974,-0.133764794,-0.00638353,-166.9885776,-73.97411003,13.44828938,4.501823792,-1.713774933,0.573998724,118.9486667,57.72040137,141.3734487
1.40364E+12,4.499801,-1.712438,0.57859,-168.2438783,-74.17232101,168.5574471,0.160015709,-0.133773981,-0.006384601,-167.0002161,-73.97365958,13.45816482,4.501827052,-1.713766324,0.573997566,118.9530298,57.72265921,141.3758268
1.40364E+12,4.49982,-1.712435,0.578571,-168.2392891,-74.1755559,168.5569471,0.160010103,-0.133781114,-0.006391162,-167.0072825,-73.97604227,13.46383314,4.501835077,-1.713762315,0.573990868,118.9517543,57.72566232,141.3736249
1.40364E+12,4.499822,-1.712474,0.578577,-168.2074911,-74.1686967,168.5321055,0.160020261,-0.133771129,-0.006396093,-166.9827062,-73.96727644,13.44173032,4.501821546,-1.713766997,0.573986158,118.9568926,57.71492188,141.3794871
1.40364E+12,4.499808,-1.71244,0.578646,-168.2447411,-74.16971066,168.5637103,0.160009977,-0.133765271,-0.006397697,-167.0323513,-73.9703051,13.48539367,4.501828298,-1.713776709,0.573984497,118.9681954,57.72759875,141.3849921
1.40364E+12,4.499754,-1.712395,0.578601,-168.2249165,-74.171292,168.5460938,0.160019454,-0.133779943,-0.006409084,-167.0146483,-73.96764628,13.46962461,4.501825863,-1.713759439,0.573973068,118.9664991,57.7221079,141.3848034
1.40364E+12,4.49978,-1.712408,0.578692,-168.1971261,-74.16855497,168.5212497,0.16000939,-0.1337814,-0.006419515,-167.0018247,-73.96416808,13.45373355,4.501835422,-1.713762487,0.573962507,118.9675606,57.71717614,141.3821345
1.40364E+12,4.499808,-1.71242,0.578784,-168.1718159,-74.16471315,168.4919322,0.160010412,-0.133791978,-0.006433286,-166.9941249,-73.96371981,13.44186769,4.501838832,-1.713752554,0.57394864,118.9657745,57.7152229,141.3761589
1.40364E+12,4.499808,-1.712377,0.578691,-168.2166564,-74.16321112,168.532274,0.16002575,-0.133785353,-0.006420928,-167.0402027,-73.96031224,13.48553019,4.50182232,-1.713751904,0.573961242,118.9854567,57.72317107,141.3921771
1.40364E+12,4.499858,-1.712359,0.578622,-168.2234006,-74.16075219,168.5401644,0.16002627,-0.1337911,-0.006434327,-167.046365,-73.9564639,13.49188983,4.501824117,-1.713746549,0.573947792,118.9931017,57.72215028,141.3990781
1.40364E+12,4.499858,-1.712381,0.578593,-168.18279,-74.16487891,168.5002067,0.160010039,-0.133772242,-0.006429215,-167.0074073,-73.96044714,13.45442987,4.501830764,-1.713770523,0.57395291,118.9748307,57.71610547,141.3836118
1.40364E+12,4.49981,-1.712453,0.578579,-168.1646907,-74.16246676,168.4835808,0.160002469,-0.133759788,-0.006446583,-166.98744,-73.95670725,13.43737321,4.501832001,-1.713785097,0.573935586,118.9740018,57.70945454,141.3850442
1.40364E+12,4.499841,-1.712482,0.578574,-168.1461027,-74.15799093,168.4683488,0.160003437,-0.133759606,-0.006438882,-166.9809852,-73.95080225,13.43207199,4.501831163,-1.713784812,0.573943299,118.9806631,57.70441598,141.3915774
1.40364E+12,4.499843,-1.712435,0.578583,-168.142817,-74.15186936,168.4617931,0.159999855,-0.133756317,-0.006429682,-166.9950181,-73.94640794,13.44265575,4.501833125,-1.713789279,0.573952491,118.9916148,57.70477249,141.3979328
1.40364E+12,4.499814,-1.712375,0.578576,-168.1428361,-74.14199796,168.458789,0.160012215,-0.133766422,-0.006442244,-167.0071708,-73.93972057,13.45080636,4.501826108,-1.713774904,0.573939969,119.0053532,57.70330985,141.4060178
1.40364E+12,4.499835,-1.712359,0.578559,-168.1266381,-74.14550742,168.4477437,0.160011648,-0.133777779,-0.006445276,-167.0027453,-73.94374159,13.44763131,4.501831446,-1.713764903,0.573936813,118.9980099,57.70481764,141.4008883
1.40364E+12,4.49985,-1.712383,0.578536,-168.1013635,-74.146259,168.4249232,0.160008,-0.133785492,-0.006468923,-166.9903893,-73.94244164,13.43691459,4.501837698,-1.713759604,0.573913046,118.9959939,57.70132345,141.4003415
1.40364E+12,4.499847,-1.712418,0.5785,-168.0910431,-74.14877959,168.4168925,0.160013667,-0.13378356,-0.006464811,-166.9933315,-73.94368603,13.44190508,4.501831813,-1.7137589,0.573917244,118.9950946,57.70273052,141.4017444
1.40364E+12,4.499866,-1.712435,0.578457,-168.1063233,-74.14256723,168.4305389,0.160016958,-0.133796299,-0.006469794,-167.026186,-73.93819253,13.4707582,4.50183423,-1.713746003,0.573912167,119.0136637,57.70651854,141.4147216
1.40364E+12,4.499921,-1.712452,0.578442,-168.0818274,-74.13748385,168.4053087,0.160016545,-0.133798314,-0.006462819,-167.0260816,-73.935942,13.46707561,4.501835571,-1.71374433,0.573919116,119.0169524,57.70511189,141.4139193
1.40364E+12,4.499891,-1.712602,0.578567,-168.0540547,-74.14498492,168.3714791,0.159980074,-0.133782786,-0.00643628,-167.0059871,-73.94411649,13.44100469,4.501862246,-1.713773886,0.573945391,118.9984887,57.7057552,141.3915511
1.40364E+12,4.499698,-1.712839,0.578771,-168.0574572,-74.17016707,168.3829708,0.159949198,-0.133712281,-0.006403858,-167.0145595,-73.97078815,13.46518625,4.501860375,-1.713850677,0.573978182,118.9618291,57.72401913,141.376502
1.40364E+12,4.499656,-1.71292,0.578758,-168.0696733,-74.17086446,168.402222,0.15993495,-0.133627189,-0.006411452,-167.0507077,-73.97280673,13.53009474,4.501836631,-1.713933684,0.573971305,118.9703281,57.73313506,141.4138537
1.40364E+12,4.499681,-1.712687,0.578686,-167.9596978,-74.13900033,168.2475907,0.159874523,-0.133620906,-0.006475117,-166.9708906,-73.94085206,13.43514943,4.501887568,-1.713965564,0.573907015,118.9921288,57.6960935,141.4140472
1.40364E+12,4.499879,-1.712485,0.578749,-167.8813783,-74.16568959,168.1972404,0.159917675,-0.13360009,-0.006415101,-166.9145124,-73.96205014,13.41570294,4.501840557,-1.71396559,0.573967737,118.9429149,57.69685573,141.4071847
1.40364E+12,4.499925,-1.712176,0.578778,-167.9058925,-74.15109718,168.1698926,0.159939318,-0.133668163,-0.006425896,-166.9437809,-73.95593916,13.39921886,4.501850046,-1.713894863,0.573956489,118.9612428,57.6994691,141.3780633
1.40364E+12,4.499888,-1.712374,0.578652,-167.9073011,-74.13919679,168.1656601,0.15995652,-0.133697266,-0.006438952,-166.917208,-73.94982909,13.3671133,4.501846798,-1.713861252,0.573943332,118.9617926,57.68991908,141.3719599
1.40364E+12,4.499828,-1.71237,0.578516,-167.8689802,-74.14008755,168.1169488,0.160028825,-0.133723602,-0.006509674,-166.8916026,-73.94960238,13.32865753,4.501791737,-1.713806752,0.573873181,118.9539705,57.68420188,141.3515006
1.40364E+12,4.499821,-1.712556,0.578481,-167.9093617,-74.14783526,168.2048598,0.160086195,-0.133715939,-0.006498257,-166.9185835,-73.95462077,13.3943193,4.501736802,-1.71378901,0.573885339,118.9551661,57.69316886,141.3922434
1.40364E+12,4.500022,-1.712475,0.578373,-167.9830552,-74.14736639,168.2482837,0.160039211,-0.133736467,-0.006484184,-167.0054418,-73.95615626,13.44686395,4.501788253,-1.713790564,0.573898655,118.9805417,57.71303933,141.3827629
1.40364E+12,4.500043,-1.712334,0.578404,-168.0200382,-74.15504063,168.2464865,0.1599657,-0.13383454,-0.006466679,-167.037243,-73.96808877,13.4506074,4.501896976,-1.713733438,0.573914294,118.9730248,57.72730325,141.3495878
1.40364E+12,4.500081,-1.712446,0.5785,-168.0570959,-74.17775928,168.3030899,0.159958579,-0.133830743,-0.006417743,-167.0640019,-73.99154867,13.49511992,4.501902507,-1.713739708,0.573963182,118.9468273,57.74753547,141.3462277
1.40364E+12,4.500098,-1.712708,0.578527,-168.0631036,-74.17641364,168.3271774,0.159916196,-0.13380183,-0.006426463,-167.0591181,-73.99194763,13.50719259,4.501928256,-1.713784047,0.573954273,118.9446883,57.74671685,141.3611858
1.40364E+12,4.50015,-1.71264,0.578582,-167.9827587,-74.16213378,168.2080597,0.159934462,-0.133830172,-0.006425505,-167.0030107,-73.97897298,13.4147984,4.501923929,-1.713750606,0.573955148,118.9460672,57.72653272,141.3238876
1.40364E+12,4.500179,-1.712505,0.578597,-167.9947085,-74.1467414,168.2506108,0.159939012,-0.133822574,-0.006458233,-167.0296607,-73.96694946,13.46899782,4.501916074,-1.71375566,0.573922555,118.9722992,57.72495099,141.3746521
1.40364E+12,4.500184,-1.712384,0.578682,-167.8983625,-74.15507432,168.0821062,0.159948286,-0.133951478,-0.006408782,-166.9421672,-73.98148408,13.29789432,4.501963724,-1.713635028,0.573970773,118.9230323,57.71483194,141.2459893
1.40364E+12,4.500185,-1.712811,0.5789,-167.893572,-74.20623802,168.1641806,0.159901592,-0.133802317,-0.006320595,-166.9519434,-74.03924412,13.38156075,4.50194323,-1.713789407,0.574059954,118.8407674,57.75244469,141.2506965
1.40364E+12,4.50023,-1.713178,0.578691,-167.9738893,-74.13615362,168.2896809,0.159862246,-0.133724763,-0.006401526,-167.0441082,-73.97352641,13.51559052,4.501944299,-1.713876696,0.57397938,118.9671684,57.73213899,141.4030207
1.40364E+12,4.500434,-1.713095,0.578383,-167.9426723,-74.1140496,168.1602141,0.159847807,-0.133840186,-0.006442285,-167.0400866,-73.95698513,13.42427241,4.502006243,-1.713778812,0.573937266,118.9903354,57.72110155,141.3351557
1.40364E+12,4.500518,-1.712862,0.578311,-167.8737926,-74.20877907,168.057279,0.159896299,-0.133867087,-0.006364788,-166.9769792,-74.03996404,13.34650763,4.501975135,-1.713733368,0.574015035,118.8476211,57.75832166,141.1973694
1.40364E+12,4.500689,-1.712781,0.578282,-167.9600979,-74.21259854,168.2431386,0.159887015,-0.133745603,-0.006337455,-167.052571,-74.03561868,13.52641603,4.501931819,-1.713846965,0.574043514,118.8779576,57.77207637,141.3302612
1.40364E+12,4.500785,-1.712588,0.578251,-167.9779217,-74.12490791,168.266883,0.159847901,-0.133757794,-0.006445603,-167.0626359,-73.95184195,13.53317817,4.501970768,-1.713853209,0.573934801,119.0051047,57.72285942,141.4348776
1.40364E+12,4.500798,-1.712441,0.57855,-167.8913301,-74.14484098,168.1005191,0.159887507,-0.133897135,-0.006404226,-166.9690922,-73.9790545,13.34904061,4.501995379,-1.713710171,0.573975189,118.9351735,57.71919818,141.2815206
1.40364E+12,4.500834,-1.712691,0.578769,-167.8974809,-74.17414789,168.1391402,0.159895025,-0.133871457,-0.006308142,-166.962876,-74.02080379,13.35751118,4.501979003,-1.713729718,0.574071614,118.8715038,57.74349719,141.2421304
1.40364E+12,4.500817,-1.712979,0.578672,-167.8562802,-74.15008724,168.1327976,0.159846389,-0.133842089,-0.006382702,-166.9259006,-74.00924572,13.33749387,4.502009226,-1.71377744,0.573996805,118.8768691,57.72836217,141.2621956
1.40364E+12,4.500751,-1.713012,0.578554,-167.9133741,-74.14639314,168.1853931,0.159848819,-0.133822671,-0.006387132,-166.9803487,-74.00617785,13.38504705,4.501998637,-1.713793956,0.573992605,118.8986669,57.73831301,141.2758395
1.40364E+12,4.500792,-1.713023,0.578501,-167.9363718,-74.15209127,168.2080616,0.15986055,-0.133810067,-0.006389736,-167.0046032,-74.01172267,13.4144691,4.501982596,-1.713800319,0.573990267,118.8981535,57.74699151,141.2815115
1.40364E+12,4.500717,-1.712974,0.578419,-167.9365346,-74.13948409,168.2134646,0.159868878,-0.133814219,-0.00640372,-167.0042148,-74.00545232,13.42340263,4.501976647,-1.713793058,0.573976338,118.9073051,57.74305777,141.2985577
1.40364E+12,4.500732,-1.712905,0.578331,-167.944382,-74.15226398,168.2169717,0.159866234,-0.133810574,-0.006400499,-167.0024975,-74.01496151,13.41780951,4.501977519,-1.71379747,0.573979566,118.8926951,57.74852172,141.28226
1.40364E+12,4.500728,-1.712877,0.57834,-167.9300244,-74.14593363,168.2115336,0.159878631,-0.133805151,-0.006403476,-166.9882208,-74.00926149,13.41129647,4.501963952,-1.713797063,0.573976789,118.8966026,57.74191835,141.2927759
1.40364E+12,4.500765,-1.712874,0.578387,-167.9271776,-74.13203474,168.212455,0.159860228,-0.133814359,-0.006388437,-166.99623,-74.00194545,13.41624298,4.501984747,-1.713796575,0.573991517,118.9099597,57.73916773,141.3013185
1.40364E+12,4.500697,-1.712925,0.578351,-167.9198019,-74.13311148,168.1995975,0.159843265,-0.133822343,-0.006396503,-166.9948774,-74.00824001,13.40713908,4.502003372,-1.713796676,0.573983174,118.9002229,57.74273862,141.2852809
1.40364E+12,4.500669,-1.71294,0.578388,-167.8988788,-74.13367491,168.1826011,0.159853789,-0.133794656,-0.006410432,-166.9824978,-74.00648224,13.40110793,4.501981784,-1.713817231,0.573969655,118.8988982,57.73896727,141.29003
1.40364E+12,4.500743,-1.712888,0.578477,-167.884891,-74.13455969,168.1739308,0.159850292,-0.133805459,-0.006408744,-166.9753322,-74.00605455,13.39998275,4.501989602,-1.713808966,0.57397119,118.8972588,57.73714649,141.2944068
1.40364E+12,4.500783,-1.712865,0.578536,-167.9022409,-74.13183927,168.1820368,0.159847113,-0.13380543,-0.006407073,-167.00111,-74.00704001,13.419368,4.501992485,-1.713810349,0.573972824,118.9039729,57.74335725,141.2946898
1.40364E+12,4.500819,-1.712856,0.578495,-167.904623,-74.13195966,168.1865461,0.159880397,-0.133813097,-0.006423797,-166.9995377,-74.0051595,13.42289558,4.501965463,-1.713789217,0.573956408,118.9062557,57.74186073,141.3016592
1.40364E+12,4.500817,-1.712823,0.578426,-167.9161803,-74.12743353,168.1940962,0.159862882,-0.133812395,-0.006415144,-167.0152178,-74.0055433,13.43659763,4.50198111,-1.713797328,0.573964865,118.9106579,57.74550691,141.304011
1.40364E+12,4.500728,-1.71269,0.578392,-168.0399821,-74.12223863,168.3015371,0.159946345,-0.133893056,-0.006426518,-167.1477413,-74.0064829,13.55445985,4.501940154,-1.71368871,0.573953621,118.9512392,57.77492745,141.3288042
1.40364E+12,4.50069,-1.712838,0.578416,-167.9105648,-74.12656282,168.1578012,0.159913222,-0.133861874,-0.006405415,-167.0177442,-74.00899039,13.41411781,4.50195701,-1.713730994,0.573974662,118.9063591,57.74817224,141.2754671
1.40364E+12,4.500669,-1.712962,0.578466,-167.912615,-74.1352214,168.1660666,0.159876482,-0.133835232,-0.006388788,-167.0228799,-74.01950191,13.42974186,4.501979014,-1.713770749,0.573991138,118.8924309,57.75573926,141.2743744
1.40364E+12,4.500793,-1.713053,0.578499,-167.9046305,-74.1335041,168.1629095,0.159856346,-0.133827636,-0.006388207,-167.0201018,-74.01777114,13.43386624,4.501993951,-1.713786246,0.573991566,118.8941129,57.75407335,141.2825921
1.40364E+12,4.500894,-1.712985,0.578442,-167.9016525,-74.13290605,168.1596045,0.159868377,-0.133823283,-0.006395391,-167.0327853,-74.01938632,13.44987978,4.501981111,-1.713785048,0.573984566,118.8957378,57.75782196,141.2877866
1.40364E+12,4.500936,-1.712917,0.578517,-167.925021,-74.13170442,168.1917271,0.159875423,-0.133816625,-0.006375793,-167.0616853,-74.02103552,13.48815824,4.501972182,-1.713787953,0.574004312,118.9024427,57.76511765,141.3039529
1.40364E+12,4.500799,-1.712859,0.578457,-167.9114535,-74.10460207,168.1745686,0.159881996,-0.133827742,-0.006399471,-167.0514126,-74.00172554,13.47332742,4.501970662,-1.713775196,0.573980598,118.9277772,57.75103919,141.3204256
1.40364E+12,4.500731,-1.712814,0.578481,-167.9334249,-74.11985668,168.1984168,0.159897023,-0.133837578,-0.006405803,-167.0763052,-74.01874383,13.49696357,4.501961214,-1.713759892,0.573974338,118.9104633,57.76689245,141.3054879
1.40364E+12,4.500759,-1.712818,0.57848,-167.9216586,-74.12340423,168.1849313,0.159888475,-0.133821866,-0.006409068,-167.0623675,-74.02048619,13.48424115,4.501962147,-1.713777766,0.573971138,118.9034721,57.76492919,141.3002508
1.40364E+12,4.500756,-1.712797,0.578484,-167.8934605,-74.11760951,168.1521535,0.159872534,-0.133809683,-0.006412576,-167.0378102,-74.01502434,13.46119007,4.501971268,-1.713795625,0.573967572,118.9037856,57.75623881,141.301073
1.40364E+12,4.500763,-1.712871,0.578364,-167.8843295,-74.11555886,168.1420414,0.159875538,-0.133811143,-0.006420511,-167.0255077,-74.0146175,13.45191803,4.501969063,-1.713793053,0.573959658,118.900492,57.75331379,141.3008421
1.40364E+12,4.50087,-1.712901,0.578402,-167.8811473,-74.10810101,168.1389434,0.15988719,-0.133819695,-0.006414152,-167.0338812,-74.00958764,13.45975047,4.5019623,-1.713780301,0.573966062,118.9105877,57.75204869,141.3091635
1.40364E+12,4.50086,-1.712907,0.578488,-167.8786722,-74.10549662,168.135569,0.159898246,-0.13382483,-0.006419057,-167.0408119,-74.01123507,13.46453132,4.501954444,-1.71377094,0.573961232,118.9103449,57.75456706,141.3070763
1.40364E+12,4.50077,-1.712894,0.578487,-167.8885936,-74.10201962,168.1415644,0.159892788,-0.133823503,-0.006416125,-167.050362,-74.01234064,13.47047091,4.501958849,-1.713774467,0.573964114,118.9117329,57.75732265,141.3050092
1.40364E+12,4.500731,-1.712943,0.578434,-167.9048744,-74.10102228,168.1699542,0.159905186,-0.133820197,-0.00641556,-167.0603136,-74.01400639,13.48904516,4.501946241,-1.713772132,0.573964857,118.9124177,57.7605091,141.3145959
1.40364E+12,4.500688,-1.712925,0.578435,-167.8682064,-74.08715551,168.1377087,0.159895202,-0.133803299,-0.006415393,-167.0322574,-74.00616626,13.4598848,4.501948013,-1.713791679,0.573965083,118.9151361,57.74959602,141.3147054
1.40364E+12,4.500701,-1.712955,0.578393,-167.8392497,-74.08506348,168.1133345,0.15988616,-0.13380984,-0.006424174,-167.0120449,-74.00595336,13.43995726,4.501958855,-1.713789689,0.573956131,118.9090458,57.74506847,141.3090574
1.40364E+12,4.500762,-1.712933,0.578365,-167.8045926,-74.08069464,168.0790878,0.159869043,-0.133802586,-0.006423428,-167.0003743,-74.00551095,13.42611712,4.501971215,-1.713803581,0.573956754,118.9060011,57.74225845,141.3038613
1.40364E+12,4.500811,-1.712878,0.578312,-167.8037824,-74.07307346,168.071653,0.159846204,-0.133800067,-0.006417187,-167.0163343,-74.0038872,13.43736511,4.501990856,-1.713815627,0.573962757,118.9134615,57.7447332,141.3060762
1.40364E+12,4.500824,-1.712886,0.57834,-167.7937799,-74.07778426,168.0649216,0.159867217,-0.133822103,-0.006442751,-167.0133055,-74.00963697,13.43885184,4.501980948,-1.71378682,0.573937211,118.9039961,57.74760371,141.3024697
1.40364E+12,4.500766,-1.712892,0.578403,-167.7801157,-74.07944474,168.046757,0.159861041,-0.133795482,-0.006437408,-167.0070141,-74.0141398,13.43183547,4.501975187,-1.713813492,0.573942757,118.8953414,57.74899937,141.2941819
1.40364E+12,4.500749,-1.712954,0.578466,-167.7943186,-74.06801211,168.0616182,0.159870418,-0.133809536,-0.006431101,-167.0174114,-74.00506005,13.44404445,4.50197284,-1.713796747,0.573949027,118.912068,57.74568744,141.3105417
1.40364E+12,4.500813,-1.712956,0.578449,-167.770052,-74.06821596,168.0484788,0.1598821,-0.133803857,-0.006440914,-167.0017076,-74.00980344,13.43500041,4.501959707,-1.713796908,0.573939408,118.900075,57.74518374,141.3064513
1.40364E+12,4.500901,-1.712962,0.578353,-167.7660414,-74.0637113,168.0321969,0.159845221,-0.133508278,-0.006413575,-166.8587406,-74.16224892,13.46724764,4.501866639,-1.7140796,0.573969377,118.6291683,57.8077087,141.2470062
1.40364E+12,4.500919,-1.712987,0.578347,-167.7350567,-74.07027427,168.0070191,0.159833671,-0.133505842,-0.006403625,-166.8556316,-74.16706527,13.46837392,4.501876175,-1.714086712,0.573979217,118.6210471,57.80998865,141.2442508
1.40364E+12,4.50086,-1.712918,0.578358,-167.7311156,-74.06311506,167.998744,0.159847755,-0.133515738,-0.006417356,-166.866228,-74.1620152,13.47448499,4.501867494,-1.714071791,0.573965548,118.6318647,57.80918064,141.2493223
1.40364E+12,4.50074,-1.712819,0.578429,-167.7836218,-74.06802471,168.0253123,0.159910908,-0.133569382,-0.006404731,-166.9126539,-74.1695424,13.50084279,4.501833652,-1.713996185,0.573978346,118.6352528,57.82380489,141.2338833
